"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q1","T1-2009",12.763542,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q2","T2-2009",14.202937,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q4","T4-2009",16.065684,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q3","T3-2009",15.028182,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010","2010",18.303432,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q2","T2-2010",18.119942,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q1","T1-2010",17.221571,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q4","T4-2010",21.855033,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q3","T3-2010",15.958296,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011","2011",18.2864,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q1","T1-2011",17.997628,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q2","T2-2011",15.950435,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q4","T4-2011",23.078452,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q3","T3-2011",15.785159,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012","2012",22.848915,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q2","T2-2012",20.944744,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q1","T1-2012",23.58247,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q4","T4-2012",26.381259,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q3","T3-2012",20.553067,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013","2013",26.225792,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q1","T1-2013",28.031199,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q2","T2-2013",23.649993,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q4","T4-2013",29.864181,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q3","T3-2013",23.393714,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014","2014",26.742494,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q2","T2-2014",24.593733,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q1","T1-2014",31.051638,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q4","T4-2014",27.078514,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q3","T3-2014",24.174967,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015","2015",25.76378,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q1","T1-2015",30.739414,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q2","T2-2015",24.955612,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q4","T4-2015",24.988839,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q3","T3-2015",22.705748,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016","2016",21.757276,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q2","T2-2016",20.474961,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q1","T1-2016",23.578663,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q4","T4-2016",22.836845,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q3","T3-2016",20.262814,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017","2017",19.074637,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q1","T1-2017",20.437831,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q2","T2-2017",17.744295,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q4","T4-2017",20.596848,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q3","T3-2017",17.460403,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018","2018",19.033523,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",17.301278,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",21.56004,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",22.100803,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",15.184383,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019","2019",17.354453,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",16.832832,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",16.198577,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",19.907108,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",16.259451,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020","2020",19.83262,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",17.126391,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",17.331355,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",21.526226,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",22.98962,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021","2021",19.111806,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022","2022",14.18636,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023","2023",14.522696,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",22.313223,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",17.531419,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",18.237749,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",18.558448,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",16.163976,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",14.055237,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",13.164098,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",13.545819,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",13.787301,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",15.133547,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",14.299716,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",14.865014,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q1","T1-2024",12.032772,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q2","T2-2024",11.621989,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004","2004",17.626425,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q2","T2-2004",16.359924,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q1","T1-2004",17.863774,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q4","T4-2004",19.904467,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q3","T3-2004",16.491643,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005","2005",19.378642,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q1","T1-2005",21.234859,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q2","T2-2005",19.489566,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q4","T4-2005",17.710765,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q3","T3-2005",19.095563,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006","2006",17.002701,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q2","T2-2006",15.908726,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q1","T1-2006",19.379092,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q4","T4-2006",19.417978,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q3","T3-2006",13.648295,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007","2007",16.013019,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q1","T1-2007",15.374144,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q2","T2-2007",14.08423,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q4","T4-2007",19.731962,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q3","T3-2007",15.113314,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008","2008",16.055342,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q2","T2-2008",15.302207,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q1","T1-2008",17.849327,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q4","T4-2008",17.094319,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q3","T3-2008",14.185918,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009","2009",20.935005,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q1","T1-2009",23.886665,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q2","T2-2009",18.568905,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q4","T4-2009",23.109366,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q3","T3-2009",18.385667,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010","2010",24.775905,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q2","T2-2010",23.908679,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q1","T1-2010",27.107317,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q4","T4-2010",27.111534,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q3","T3-2010",20.858906,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011","2011",26.06768,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q1","T1-2011",28.585316,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q2","T2-2011",19.073153,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q4","T4-2011",31.670517,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q3","T3-2011",24.087733,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012","2012",31.508742,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q2","T2-2012",32.06001,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q1","T1-2012",28.460086,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q4","T4-2012",38.144333,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q3","T3-2012",27.221653,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013","2013",36.159415,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q1","T1-2013",38.509176,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q2","T2-2013",36.177769,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q4","T4-2013",34.928508,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q3","T3-2013",34.906924,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014","2014",40.416074,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q2","T2-2014",39.719066,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q1","T1-2014",44.256667,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q4","T4-2014",40.81473,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q3","T3-2014",37.063655,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015","2015",37.048319,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q1","T1-2015",41.619667,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q2","T2-2015",36.16792,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q4","T4-2015",38.233316,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q3","T3-2015",32.347941,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016","2016",34.817686,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q2","T2-2016",32.849141,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q1","T1-2016",36.924948,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q4","T4-2016",36.8411,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q3","T3-2016",32.699137,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017","2017",31.353468,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q1","T1-2017",31.765503,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q2","T2-2017",30.96851,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q4","T4-2017",32.127598,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q3","T3-2017",30.530094,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018","2018",28.203267,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",31.778254,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",28.721568,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",27.473259,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",24.788532,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019","2019",25.670184,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",26.181758,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",25.950629,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",25.855262,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",24.637356,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020","2020",30.868225,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",20.66736,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",27.256785,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",36.636805,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",36.766025,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021","2021",29.604116,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022","2022",21.304796,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023","2023",17.600493,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q1","T1-2021",35.650547,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q2","T2-2021",22.946127,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q3","T3-2021",26.939076,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q4","T4-2021",32.298465,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",25.709288,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",21.058699,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",15.816235,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",22.917069,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",20.326899,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",15.757184,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",13.682798,,
